MS,OS,Time Differences,Assignment Differences,Makespan
1-2-0-0-1-0-0-0-1-0-3-1-0-3-0-3-0-0-3-2-0-2-0-0-1-3-1-3-1-3-2-0-3-0-0-0-4-0-3-4-3-2-3-1-0-2-1-0-0-4-0-0,4-1-9-3-6-0-2-8-4-7-1-9-8-0-7-9-8-3-3-9-5-9-6-6-6-6-4-3-4-4-0-5-1-2-8-1-5-2-0-3-7-1-5-0-4-2-5-2-7-1-7-5,930.00000,14.00000,41.00000
1-2-0-0-1-0-0-0-1-0-3-1-0-3-0-3-0-0-3-2-0-2-0-0-1-3-1-3-1-3-2-0-3-0-0-0-4-0-3-4-3-2-3-1-0-2-1-0-0-4-0-0,2-4-9-6-1-0-8-1-3-4-9-7-0-7-8-5-1-3-3-6-9-9-6-1-9-6-8-4-7-0-2-1-4-3-6-5-1-0-5-4-8-5-0-4-5-3-2-7-2-2-7-5,892.00000,14.00000,43.00000
