MS,OS,Time Differences,Assignment Differences,Makespan
2-1-0-0-0-1-1-0-1-1-0-0-1-1-2-0-1-0-0-0-0-0-0-0,4-2-7-0-4-2-1-6-3-6-5-2-0-3-5-1-4-0-7-1-0-7-1-5,250386.00000,5.00000,1199.00000
2-1-0-0-0-1-1-0-1-1-0-0-1-1-2-0-1-0-0-0-0-0-0-0,4-2-3-4-2-6-7-1-6-2-0-3-5-0-4-1-0-5-1-7-5-0-7-1,250386.00000,5.00000,1199.00000
