point_id,pf_f1_norm,pf_f2_norm,pf_f3_norm,nearest_opt_id,opt_f1_norm,opt_f2_norm,opt_f3_norm,euclidean_distance
0,1.0,0.6666666666666666,0.8571428571428571,3,0.6526717557251909,0.0,0.8571428571428571,0.7517189326573236
1,0.7022900763358778,1.0,0.8571428571428571,2,0.0,1.0,0.8571428571428571,0.7022900763358778
2,1.0,0.6666666666666666,0.8571428571428571,3,0.6526717557251909,0.0,0.8571428571428571,0.7517189326573236
3,0.7022900763358778,1.0,0.8571428571428571,2,0.0,1.0,0.8571428571428571,0.7022900763358778
4,0.7022900763358778,1.0,0.8571428571428571,2,0.0,1.0,0.8571428571428571,0.7022900763358778
5,0.7022900763358778,1.0,0.8571428571428571,2,0.0,1.0,0.8571428571428571,0.7022900763358778
6,0.8206106870229007,0.6666666666666666,1.0,3,0.6526717557251909,0.0,0.8571428571428571,0.7021795300029526
7,0.8206106870229007,0.6666666666666666,1.0,3,0.6526717557251909,0.0,0.8571428571428571,0.7021795300029526
8,1.0,0.6666666666666666,0.8571428571428571,3,0.6526717557251909,0.0,0.8571428571428571,0.7517189326573236
9,0.8206106870229007,0.6666666666666666,1.0,3,0.6526717557251909,0.0,0.8571428571428571,0.7021795300029526
10,0.7022900763358778,1.0,0.8571428571428571,2,0.0,1.0,0.8571428571428571,0.7022900763358778
11,0.7022900763358778,1.0,0.8571428571428571,2,0.0,1.0,0.8571428571428571,0.7022900763358778
12,0.7022900763358778,1.0,0.8571428571428571,2,0.0,1.0,0.8571428571428571,0.7022900763358778
13,0.8206106870229007,0.6666666666666666,1.0,3,0.6526717557251909,0.0,0.8571428571428571,0.7021795300029526
14,0.8206106870229007,0.6666666666666666,1.0,3,0.6526717557251909,0.0,0.8571428571428571,0.7021795300029526
15,0.7022900763358778,1.0,0.8571428571428571,2,0.0,1.0,0.8571428571428571,0.7022900763358778
16,0.7022900763358778,1.0,0.8571428571428571,2,0.0,1.0,0.8571428571428571,0.7022900763358778
17,0.7022900763358778,1.0,0.8571428571428571,2,0.0,1.0,0.8571428571428571,0.7022900763358778
18,0.7022900763358778,1.0,0.8571428571428571,2,0.0,1.0,0.8571428571428571,0.7022900763358778
19,0.8206106870229007,0.6666666666666666,1.0,3,0.6526717557251909,0.0,0.8571428571428571,0.7021795300029526
20,0.7022900763358778,1.0,0.8571428571428571,2,0.0,1.0,0.8571428571428571,0.7022900763358778
21,0.7022900763358778,1.0,0.8571428571428571,2,0.0,1.0,0.8571428571428571,0.7022900763358778
22,1.0,0.6666666666666666,0.8571428571428571,3,0.6526717557251909,0.0,0.8571428571428571,0.7517189326573236
23,0.7022900763358778,1.0,0.8571428571428571,2,0.0,1.0,0.8571428571428571,0.7022900763358778
24,0.8206106870229007,0.6666666666666666,1.0,3,0.6526717557251909,0.0,0.8571428571428571,0.7021795300029526
25,0.7022900763358778,1.0,0.8571428571428571,2,0.0,1.0,0.8571428571428571,0.7022900763358778
26,0.7022900763358778,1.0,0.8571428571428571,2,0.0,1.0,0.8571428571428571,0.7022900763358778
27,0.8206106870229007,0.6666666666666666,1.0,3,0.6526717557251909,0.0,0.8571428571428571,0.7021795300029526
