point_id,pf_f1_norm,pf_f2_norm,pf_f3_norm,nearest_opt_id,opt_f1_norm,opt_f2_norm,opt_f3_norm,euclidean_distance
0,0.8744801512287335,0.75,0.8125,0,0.002268431001890359,0.75,0.8125,0.8722117202268431
1,0.8744801512287335,0.75,0.8125,0,0.002268431001890359,0.75,0.8125,0.8722117202268431
2,1.0,0.25,1.0,2,0.0,0.0,1.0,1.0307764064044151
3,0.9837429111531191,0.5,1.0,0,0.002268431001890359,0.75,0.8125,1.030023497396115
4,1.0,0.25,1.0,2,0.0,0.0,1.0,1.0307764064044151
5,0.9837429111531191,0.5,1.0,0,0.002268431001890359,0.75,0.8125,1.030023497396115
6,0.9837429111531191,0.5,1.0,0,0.002268431001890359,0.75,0.8125,1.030023497396115
7,1.0,0.25,1.0,2,0.0,0.0,1.0,1.0307764064044151
8,0.9837429111531191,0.5,1.0,0,0.002268431001890359,0.75,0.8125,1.030023497396115
9,1.0,0.25,1.0,2,0.0,0.0,1.0,1.0307764064044151
10,1.0,0.25,1.0,2,0.0,0.0,1.0,1.0307764064044151
11,0.9837429111531191,0.5,1.0,0,0.002268431001890359,0.75,0.8125,1.030023497396115
12,0.9837429111531191,0.5,1.0,0,0.002268431001890359,0.75,0.8125,1.030023497396115
13,0.9837429111531191,0.5,1.0,0,0.002268431001890359,0.75,0.8125,1.030023497396115
14,1.0,0.25,1.0,2,0.0,0.0,1.0,1.0307764064044151
15,0.9837429111531191,0.5,1.0,0,0.002268431001890359,0.75,0.8125,1.030023497396115
16,0.8744801512287335,0.75,0.8125,0,0.002268431001890359,0.75,0.8125,0.8722117202268431
17,0.8744801512287335,0.75,0.8125,0,0.002268431001890359,0.75,0.8125,0.8722117202268431
18,0.9837429111531191,0.5,1.0,0,0.002268431001890359,0.75,0.8125,1.030023497396115
19,1.0,0.25,1.0,2,0.0,0.0,1.0,1.0307764064044151
