point_id,pf_f1_norm,pf_f2_norm,pf_f3_norm,nearest_opt_id,opt_f1_norm,opt_f2_norm,opt_f3_norm,euclidean_distance
0,1.0,0.0,0.9922480620155039,0,0.417265306835859,0.0,1.0,0.5827862516906358
1,0.08556621746805795,1.0,0.15503875968992248,2,0.0,1.0,0.16279069767441862,0.08591664631668569
2,1.0,0.0,0.9922480620155039,0,0.417265306835859,0.0,1.0,0.5827862516906358
3,0.08556621746805795,1.0,0.15503875968992248,2,0.0,1.0,0.16279069767441862,0.08591664631668569
4,0.13271167974644457,0.6,0.31007751937984496,4,0.10893211915706803,0.4,0.3178294573643411,0.2015578330016953
5,0.16009182062351796,0.8,0.15503875968992248,6,0.03263826985708376,0.8,0.16279069767441862,0.1276890760616878
6,0.8440039851082796,0.2,0.9922480620155039,0,0.417265306835859,0.0,1.0,0.47134487594139385
7,0.15933441700312867,0.4,0.31007751937984496,4,0.10893211915706803,0.4,0.3178294573643411,0.05099494259903116
8,0.8440039851082796,0.2,0.9922480620155039,0,0.417265306835859,0.0,1.0,0.47134487594139385
9,0.13271167974644457,0.6,0.31007751937984496,4,0.10893211915706803,0.4,0.3178294573643411,0.2015578330016953
10,0.16009182062351796,0.8,0.15503875968992248,6,0.03263826985708376,0.8,0.16279069767441862,0.1276890760616878
11,0.15933441700312867,0.4,0.31007751937984496,4,0.10893211915706803,0.4,0.3178294573643411,0.05099494259903116
12,0.08556621746805795,1.0,0.15503875968992248,2,0.0,1.0,0.16279069767441862,0.08591664631668569
13,0.13271167974644457,0.6,0.31007751937984496,4,0.10893211915706803,0.4,0.3178294573643411,0.2015578330016953
14,0.13271167974644457,0.6,0.31007751937984496,4,0.10893211915706803,0.4,0.3178294573643411,0.2015578330016953
15,0.08556621746805795,1.0,0.15503875968992248,2,0.0,1.0,0.16279069767441862,0.08591664631668569
16,0.15933441700312867,0.4,0.31007751937984496,4,0.10893211915706803,0.4,0.3178294573643411,0.05099494259903116
17,0.15933441700312867,0.4,0.31007751937984496,4,0.10893211915706803,0.4,0.3178294573643411,0.05099494259903116
18,0.13271167974644457,0.6,0.31007751937984496,4,0.10893211915706803,0.4,0.3178294573643411,0.2015578330016953
19,0.13271167974644457,0.6,0.31007751937984496,4,0.10893211915706803,0.4,0.3178294573643411,0.2015578330016953
20,0.13271167974644457,0.6,0.31007751937984496,4,0.10893211915706803,0.4,0.3178294573643411,0.2015578330016953
21,0.13271167974644457,0.6,0.31007751937984496,4,0.10893211915706803,0.4,0.3178294573643411,0.2015578330016953
22,0.15933441700312867,0.4,0.31007751937984496,4,0.10893211915706803,0.4,0.3178294573643411,0.05099494259903116
