point_id,pf_f1_norm,pf_f2_norm,pf_f3_norm,nearest_opt_id,opt_f1_norm,opt_f2_norm,opt_f3_norm,euclidean_distance
0,1.0,0.0,0.8,0,0.4379012618994908,0.0,0.8,0.5620987381005091
1,0.32794627702752566,1.0,1.0,1,0.0,1.0,1.0,0.32794627702752566
2,1.0,0.0,0.8,0,0.4379012618994908,0.0,0.8,0.5620987381005091
3,0.32794627702752566,1.0,1.0,1,0.0,1.0,1.0,0.32794627702752566
4,0.7658475389270164,0.0,1.0,0,0.4379012618994908,0.0,0.8,0.3841207630631473
5,0.7658475389270164,0.0,1.0,0,0.4379012618994908,0.0,0.8,0.3841207630631473
6,0.7658475389270164,0.0,1.0,0,0.4379012618994908,0.0,0.8,0.3841207630631473
7,0.7658475389270164,0.0,1.0,0,0.4379012618994908,0.0,0.8,0.3841207630631473
8,0.7658475389270164,0.0,1.0,0,0.4379012618994908,0.0,0.8,0.3841207630631473
9,0.7658475389270164,0.0,1.0,0,0.4379012618994908,0.0,0.8,0.3841207630631473
10,0.7658475389270164,0.0,1.0,0,0.4379012618994908,0.0,0.8,0.3841207630631473
11,0.7658475389270164,0.0,1.0,0,0.4379012618994908,0.0,0.8,0.3841207630631473
12,0.7658475389270164,0.0,1.0,0,0.4379012618994908,0.0,0.8,0.3841207630631473
13,0.32794627702752566,1.0,1.0,1,0.0,1.0,1.0,0.32794627702752566
14,0.7658475389270164,0.0,1.0,0,0.4379012618994908,0.0,0.8,0.3841207630631473
15,0.7658475389270164,0.0,1.0,0,0.4379012618994908,0.0,0.8,0.3841207630631473
16,0.7658475389270164,0.0,1.0,0,0.4379012618994908,0.0,0.8,0.3841207630631473
17,0.7658475389270164,0.0,1.0,0,0.4379012618994908,0.0,0.8,0.3841207630631473
18,0.32794627702752566,1.0,1.0,1,0.0,1.0,1.0,0.32794627702752566
19,0.7658475389270164,0.0,1.0,0,0.4379012618994908,0.0,0.8,0.3841207630631473
20,0.7658475389270164,0.0,1.0,0,0.4379012618994908,0.0,0.8,0.3841207630631473
21,0.7658475389270164,0.0,1.0,0,0.4379012618994908,0.0,0.8,0.3841207630631473
22,0.7658475389270164,0.0,1.0,0,0.4379012618994908,0.0,0.8,0.3841207630631473
23,0.7658475389270164,0.0,1.0,0,0.4379012618994908,0.0,0.8,0.3841207630631473
24,0.7658475389270164,0.0,1.0,0,0.4379012618994908,0.0,0.8,0.3841207630631473
25,0.7658475389270164,0.0,1.0,0,0.4379012618994908,0.0,0.8,0.3841207630631473
26,0.7658475389270164,0.0,1.0,0,0.4379012618994908,0.0,0.8,0.3841207630631473
27,0.7658475389270164,0.0,1.0,0,0.4379012618994908,0.0,0.8,0.3841207630631473
28,0.7658475389270164,0.0,1.0,0,0.4379012618994908,0.0,0.8,0.3841207630631473
29,0.7658475389270164,0.0,1.0,0,0.4379012618994908,0.0,0.8,0.3841207630631473
30,0.32794627702752566,1.0,1.0,1,0.0,1.0,1.0,0.32794627702752566
31,0.7658475389270164,0.0,1.0,0,0.4379012618994908,0.0,0.8,0.3841207630631473
32,0.7658475389270164,0.0,1.0,0,0.4379012618994908,0.0,0.8,0.3841207630631473
33,0.7658475389270164,0.0,1.0,0,0.4379012618994908,0.0,0.8,0.3841207630631473
34,0.7658475389270164,0.0,1.0,0,0.4379012618994908,0.0,0.8,0.3841207630631473
35,1.0,0.0,0.8,0,0.4379012618994908,0.0,0.8,0.5620987381005091
36,0.32794627702752566,1.0,1.0,1,0.0,1.0,1.0,0.32794627702752566
37,0.32794627702752566,1.0,1.0,1,0.0,1.0,1.0,0.32794627702752566
38,0.7658475389270164,0.0,1.0,0,0.4379012618994908,0.0,0.8,0.3841207630631473
39,1.0,0.0,0.8,0,0.4379012618994908,0.0,0.8,0.5620987381005091
40,0.7658475389270164,0.0,1.0,0,0.4379012618994908,0.0,0.8,0.3841207630631473
41,0.7658475389270164,0.0,1.0,0,0.4379012618994908,0.0,0.8,0.3841207630631473
42,0.7658475389270164,0.0,1.0,0,0.4379012618994908,0.0,0.8,0.3841207630631473
43,0.7658475389270164,0.0,1.0,0,0.4379012618994908,0.0,0.8,0.3841207630631473
44,0.7658475389270164,0.0,1.0,0,0.4379012618994908,0.0,0.8,0.3841207630631473
45,0.32794627702752566,1.0,1.0,1,0.0,1.0,1.0,0.32794627702752566
46,0.7658475389270164,0.0,1.0,0,0.4379012618994908,0.0,0.8,0.3841207630631473
47,0.7658475389270164,0.0,1.0,0,0.4379012618994908,0.0,0.8,0.3841207630631473
48,0.7658475389270164,0.0,1.0,0,0.4379012618994908,0.0,0.8,0.3841207630631473
49,0.7658475389270164,0.0,1.0,0,0.4379012618994908,0.0,0.8,0.3841207630631473
