point_id,pf_f1_norm,pf_f2_norm,pf_f3_norm,nearest_opt_id,opt_f1_norm,opt_f2_norm,opt_f3_norm,euclidean_distance
0,0.7214532871972318,1.0,1.0,2,0.0,0.5,0.8181818181818182,0.8964110088834033
1,1.0,0.9,0.8181818181818182,3,0.8166089965397924,0.0,0.8181818181818182,0.9184945618511532
2,1.0,0.9,0.8181818181818182,3,0.8166089965397924,0.0,0.8181818181818182,0.9184945618511532
3,0.7214532871972318,1.0,1.0,2,0.0,0.5,0.8181818181818182,0.8964110088834033
4,0.78719723183391,0.8,1.0,0,0.7093425605536332,0.0,1.0,0.8037794161585379
5,0.78719723183391,0.8,1.0,0,0.7093425605536332,0.0,1.0,0.8037794161585379
6,0.7750865051903114,0.9,1.0,2,0.0,0.5,0.8181818181818182,0.8909640518942389
7,0.903114186851211,1.0,0.8181818181818182,3,0.8166089965397924,0.0,0.8181818181818182,1.0037346003554997
8,0.903114186851211,1.0,0.8181818181818182,3,0.8166089965397924,0.0,0.8181818181818182,1.0037346003554997
9,0.7750865051903114,0.9,1.0,2,0.0,0.5,0.8181818181818182,0.8909640518942389
10,0.903114186851211,1.0,0.8181818181818182,3,0.8166089965397924,0.0,0.8181818181818182,1.0037346003554997
11,1.0,0.9,0.8181818181818182,3,0.8166089965397924,0.0,0.8181818181818182,0.9184945618511532
12,0.7750865051903114,0.9,1.0,2,0.0,0.5,0.8181818181818182,0.8909640518942389
13,0.7750865051903114,0.9,1.0,2,0.0,0.5,0.8181818181818182,0.8909640518942389
14,0.7750865051903114,0.9,1.0,2,0.0,0.5,0.8181818181818182,0.8909640518942389
15,0.78719723183391,0.8,1.0,0,0.7093425605536332,0.0,1.0,0.8037794161585379
16,0.7214532871972318,1.0,1.0,2,0.0,0.5,0.8181818181818182,0.8964110088834033
17,0.7214532871972318,1.0,1.0,2,0.0,0.5,0.8181818181818182,0.8964110088834033
18,0.7214532871972318,1.0,1.0,2,0.0,0.5,0.8181818181818182,0.8964110088834033
19,1.0,0.9,0.8181818181818182,3,0.8166089965397924,0.0,0.8181818181818182,0.9184945618511532
