point_id,pf_f1_norm,pf_f2_norm,pf_f3_norm,nearest_opt_id,opt_f1_norm,opt_f2_norm,opt_f3_norm,euclidean_distance
0,0.42821352861823087,1.0,1.0,0,0.0,1.0,1.0,0.42821352861823087
1,1.0,0.0,1.0,2,0.5717864713817691,0.0,1.0,0.4282135286182309
2,0.42821352861823087,1.0,1.0,0,0.0,1.0,1.0,0.42821352861823087
3,1.0,0.0,1.0,2,0.5717864713817691,0.0,1.0,0.4282135286182309
4,1.0,0.0,1.0,2,0.5717864713817691,0.0,1.0,0.4282135286182309
5,0.42821352861823087,1.0,1.0,0,0.0,1.0,1.0,0.42821352861823087
6,0.42821352861823087,1.0,1.0,0,0.0,1.0,1.0,0.42821352861823087
7,0.42821352861823087,1.0,1.0,0,0.0,1.0,1.0,0.42821352861823087
8,1.0,0.0,1.0,2,0.5717864713817691,0.0,1.0,0.4282135286182309
9,0.42821352861823087,1.0,1.0,0,0.0,1.0,1.0,0.42821352861823087
10,0.42821352861823087,1.0,1.0,0,0.0,1.0,1.0,0.42821352861823087
11,1.0,0.0,1.0,2,0.5717864713817691,0.0,1.0,0.4282135286182309
12,1.0,0.0,1.0,2,0.5717864713817691,0.0,1.0,0.4282135286182309
13,1.0,0.0,1.0,2,0.5717864713817691,0.0,1.0,0.4282135286182309
14,1.0,0.0,1.0,2,0.5717864713817691,0.0,1.0,0.4282135286182309
15,1.0,0.0,1.0,2,0.5717864713817691,0.0,1.0,0.4282135286182309
16,0.42821352861823087,1.0,1.0,0,0.0,1.0,1.0,0.42821352861823087
17,1.0,0.0,1.0,2,0.5717864713817691,0.0,1.0,0.4282135286182309
18,0.42821352861823087,1.0,1.0,0,0.0,1.0,1.0,0.42821352861823087
19,1.0,0.0,1.0,2,0.5717864713817691,0.0,1.0,0.4282135286182309
