point_id,pf_f1_norm,pf_f2_norm,pf_f3_norm,nearest_opt_id,opt_f1_norm,opt_f2_norm,opt_f3_norm,euclidean_distance
0,0.5759162303664922,0.6666666666666666,1.0,5,0.18848167539267016,0.3333333333333333,1.0,0.5110935780254675
1,0.3298429319371728,1.0,0.25,3,0.0,1.0,0.25,0.3298429319371728
2,1.0,0.3333333333333333,1.0,1,0.5759162303664922,0.0,1.0,0.539405371476478
3,1.0,0.3333333333333333,1.0,1,0.5759162303664922,0.0,1.0,0.539405371476478
4,0.3298429319371728,1.0,0.25,3,0.0,1.0,0.25,0.3298429319371728
5,0.5759162303664922,0.6666666666666666,1.0,5,0.18848167539267016,0.3333333333333333,1.0,0.5110935780254675
6,0.3298429319371728,1.0,0.25,3,0.0,1.0,0.25,0.3298429319371728
7,0.3298429319371728,1.0,0.25,3,0.0,1.0,0.25,0.3298429319371728
8,0.3298429319371728,1.0,0.25,3,0.0,1.0,0.25,0.3298429319371728
9,0.3298429319371728,1.0,0.25,3,0.0,1.0,0.25,0.3298429319371728
10,0.3298429319371728,1.0,0.25,3,0.0,1.0,0.25,0.3298429319371728
11,0.3298429319371728,1.0,0.25,3,0.0,1.0,0.25,0.3298429319371728
12,0.3298429319371728,1.0,0.25,3,0.0,1.0,0.25,0.3298429319371728
13,0.3298429319371728,1.0,0.25,3,0.0,1.0,0.25,0.3298429319371728
14,0.3298429319371728,1.0,0.25,3,0.0,1.0,0.25,0.3298429319371728
15,0.3298429319371728,1.0,0.25,3,0.0,1.0,0.25,0.3298429319371728
16,0.3298429319371728,1.0,0.25,3,0.0,1.0,0.25,0.3298429319371728
17,0.3298429319371728,1.0,0.25,3,0.0,1.0,0.25,0.3298429319371728
18,0.3298429319371728,1.0,0.25,3,0.0,1.0,0.25,0.3298429319371728
19,0.3298429319371728,1.0,0.25,3,0.0,1.0,0.25,0.3298429319371728
20,0.3298429319371728,1.0,0.25,3,0.0,1.0,0.25,0.3298429319371728
21,0.3298429319371728,1.0,0.25,3,0.0,1.0,0.25,0.3298429319371728
22,0.3298429319371728,1.0,0.25,3,0.0,1.0,0.25,0.3298429319371728
23,0.3298429319371728,1.0,0.25,3,0.0,1.0,0.25,0.3298429319371728
24,0.3298429319371728,1.0,0.25,3,0.0,1.0,0.25,0.3298429319371728
25,0.3298429319371728,1.0,0.25,3,0.0,1.0,0.25,0.3298429319371728
