point_id,pf_f1_norm,pf_f2_norm,pf_f3_norm,nearest_opt_id,opt_f1_norm,opt_f2_norm,opt_f3_norm,euclidean_distance
0,0.3106048488449146,1.0,0.0,0,0.25619815826154513,1.0,0.0,0.0544066905833695
1,0.3106048488449146,1.0,0.0,0,0.25619815826154513,1.0,0.0,0.0544066905833695
2,0.579210748806069,0.0,1.0,1,0.579210748806069,0.0,1.0,0.0
3,0.579210748806069,0.0,1.0,1,0.579210748806069,0.0,1.0,0.0
4,1.0,0.0,0.42105263157894735,4,1.0,0.0,0.42105263157894735,0.0
5,0.0,1.0,0.2982456140350877,7,0.0,1.0,0.2982456140350877,0.0
6,0.18056348970591596,0.6666666666666666,0.03508771929824561,10,0.18056348970591596,0.6666666666666666,0.03508771929824561,0.0
7,0.9249822909763956,0.0,0.47368421052631576,13,0.9249822909763956,0.0,0.47368421052631576,0.0
8,0.46212553983959054,0.3333333333333333,0.42105263157894735,16,0.46212553983959054,0.3333333333333333,0.42105263157894735,0.0
9,0.46212553983959054,0.3333333333333333,0.42105263157894735,16,0.46212553983959054,0.3333333333333333,0.42105263157894735,0.0
10,0.18056348970591596,0.6666666666666666,0.03508771929824561,10,0.18056348970591596,0.6666666666666666,0.03508771929824561,0.0
11,0.7364897287663095,0.0,0.8771929824561403,19,0.7364897287663095,0.0,0.8771929824561403,0.0
12,0.11285789365445696,0.6666666666666666,0.631578947368421,22,0.11285789365445696,0.6666666666666666,0.631578947368421,0.0
13,0.7364897287663095,0.0,0.8771929824561403,19,0.7364897287663095,0.0,0.8771929824561403,0.0
14,0.11285789365445696,0.6666666666666666,0.631578947368421,22,0.11285789365445696,0.6666666666666666,0.631578947368421,0.0
15,0.9249822909763956,0.0,0.47368421052631576,13,0.9249822909763956,0.0,0.47368421052631576,0.0
16,0.0,1.0,0.2982456140350877,7,0.0,1.0,0.2982456140350877,0.0
17,1.0,0.0,0.42105263157894735,4,1.0,0.0,0.42105263157894735,0.0
18,1.0,0.0,0.42105263157894735,4,1.0,0.0,0.42105263157894735,0.0
19,1.0,0.0,0.42105263157894735,4,1.0,0.0,0.42105263157894735,0.0
20,0.46212553983959054,0.3333333333333333,0.42105263157894735,16,0.46212553983959054,0.3333333333333333,0.42105263157894735,0.0
21,1.0,0.0,0.42105263157894735,4,1.0,0.0,0.42105263157894735,0.0
22,0.9249822909763956,0.0,0.47368421052631576,13,0.9249822909763956,0.0,0.47368421052631576,0.0
23,0.9249822909763956,0.0,0.47368421052631576,13,0.9249822909763956,0.0,0.47368421052631576,0.0
24,0.18056348970591596,0.6666666666666666,0.03508771929824561,10,0.18056348970591596,0.6666666666666666,0.03508771929824561,0.0
25,1.0,0.0,0.42105263157894735,4,1.0,0.0,0.42105263157894735,0.0
26,0.7364897287663095,0.0,0.8771929824561403,19,0.7364897287663095,0.0,0.8771929824561403,0.0
27,0.46212553983959054,0.3333333333333333,0.42105263157894735,16,0.46212553983959054,0.3333333333333333,0.42105263157894735,0.0
28,0.46212553983959054,0.3333333333333333,0.42105263157894735,16,0.46212553983959054,0.3333333333333333,0.42105263157894735,0.0
29,0.9249822909763956,0.0,0.47368421052631576,13,0.9249822909763956,0.0,0.47368421052631576,0.0
30,0.18056348970591596,0.6666666666666666,0.03508771929824561,10,0.18056348970591596,0.6666666666666666,0.03508771929824561,0.0
31,1.0,0.0,0.42105263157894735,4,1.0,0.0,0.42105263157894735,0.0
32,0.9249822909763956,0.0,0.47368421052631576,13,0.9249822909763956,0.0,0.47368421052631576,0.0
33,0.7364897287663095,0.0,0.8771929824561403,19,0.7364897287663095,0.0,0.8771929824561403,0.0
34,0.579210748806069,0.0,1.0,1,0.579210748806069,0.0,1.0,0.0
35,1.0,0.0,0.42105263157894735,4,1.0,0.0,0.42105263157894735,0.0
36,0.7364897287663095,0.0,0.8771929824561403,19,0.7364897287663095,0.0,0.8771929824561403,0.0
37,0.9249822909763956,0.0,0.47368421052631576,13,0.9249822909763956,0.0,0.47368421052631576,0.0
38,0.18056348970591596,0.6666666666666666,0.03508771929824561,10,0.18056348970591596,0.6666666666666666,0.03508771929824561,0.0
39,1.0,0.0,0.42105263157894735,4,1.0,0.0,0.42105263157894735,0.0
40,0.7364897287663095,0.0,0.8771929824561403,19,0.7364897287663095,0.0,0.8771929824561403,0.0
41,0.9249822909763956,0.0,0.47368421052631576,13,0.9249822909763956,0.0,0.47368421052631576,0.0
42,0.3106048488449146,1.0,0.0,0,0.25619815826154513,1.0,0.0,0.0544066905833695
43,0.9249822909763956,0.0,0.47368421052631576,13,0.9249822909763956,0.0,0.47368421052631576,0.0
44,0.18056348970591596,0.6666666666666666,0.03508771929824561,10,0.18056348970591596,0.6666666666666666,0.03508771929824561,0.0
45,0.7364897287663095,0.0,0.8771929824561403,19,0.7364897287663095,0.0,0.8771929824561403,0.0
46,0.9249822909763956,0.0,0.47368421052631576,13,0.9249822909763956,0.0,0.47368421052631576,0.0
47,0.9249822909763956,0.0,0.47368421052631576,13,0.9249822909763956,0.0,0.47368421052631576,0.0
48,1.0,0.0,0.42105263157894735,4,1.0,0.0,0.42105263157894735,0.0
49,0.9249822909763956,0.0,0.47368421052631576,13,0.9249822909763956,0.0,0.47368421052631576,0.0
