point_id,pf_f1_norm,pf_f2_norm,pf_f3_norm,nearest_opt_id,opt_f1_norm,opt_f2_norm,opt_f3_norm,euclidean_distance
0,0.11285789365445696,0.4,0.6666666666666666,0,0.11285789365445696,0.4,0.6666666666666666,0.0
1,1.0,0.0,0.47619047619047616,3,1.0,0.0,0.47619047619047616,0.0
2,1.0,0.0,0.47619047619047616,3,1.0,0.0,0.47619047619047616,0.0
3,0.6369764412860178,0.4,0.0,6,0.6369764412860178,0.4,0.0,0.0
4,0.579210748806069,0.0,1.0,9,0.579210748806069,0.0,1.0,0.0
5,0.17594771839224915,1.0,0.36507936507936506,12,0.0,0.6,0.36507936507936506,0.43698695587790515
6,0.7364897287663095,0.0,0.8888888888888888,14,0.7364897287663095,0.0,0.8888888888888888,0.0
7,0.17594771839224915,1.0,0.36507936507936506,12,0.0,0.6,0.36507936507936506,0.43698695587790515
8,0.11285789365445696,0.4,0.6666666666666666,0,0.11285789365445696,0.4,0.6666666666666666,0.0
9,0.3106048488449146,0.6,0.09523809523809523,17,0.25619815826154513,0.6,0.09523809523809523,0.0544066905833695
10,0.32646299385325506,0.8,0.0,18,0.32646299385325506,0.8,0.0,0.0
11,0.18056348970591596,0.4,0.12698412698412698,21,0.18056348970591596,0.4,0.12698412698412698,0.0
12,0.46212553983959054,0.2,0.47619047619047616,24,0.46212553983959054,0.2,0.47619047619047616,0.0
13,0.7364897287663095,0.0,0.8888888888888888,14,0.7364897287663095,0.0,0.8888888888888888,0.0
14,0.9249822909763956,0.0,0.5238095238095238,27,0.9249822909763956,0.0,0.5238095238095238,0.0
15,0.46212553983959054,0.2,0.47619047619047616,24,0.46212553983959054,0.2,0.47619047619047616,0.0
16,0.3106048488449146,0.6,0.09523809523809523,17,0.25619815826154513,0.6,0.09523809523809523,0.0544066905833695
17,0.579210748806069,0.0,1.0,9,0.579210748806069,0.0,1.0,0.0
18,0.9249822909763956,0.0,0.5238095238095238,27,0.9249822909763956,0.0,0.5238095238095238,0.0
19,0.32646299385325506,0.8,0.0,18,0.32646299385325506,0.8,0.0,0.0
20,0.6369764412860178,0.4,0.0,6,0.6369764412860178,0.4,0.0,0.0
21,0.41286017868976077,0.2,1.0,30,0.41286017868976077,0.2,1.0,0.0
22,0.41286017868976077,0.2,1.0,30,0.41286017868976077,0.2,1.0,0.0
23,0.18056348970591596,0.4,0.12698412698412698,21,0.18056348970591596,0.4,0.12698412698412698,0.0
24,1.0,0.0,0.47619047619047616,3,1.0,0.0,0.47619047619047616,0.0
25,0.9249822909763956,0.0,0.5238095238095238,27,0.9249822909763956,0.0,0.5238095238095238,0.0
26,0.9249822909763956,0.0,0.5238095238095238,27,0.9249822909763956,0.0,0.5238095238095238,0.0
27,0.46212553983959054,0.2,0.47619047619047616,24,0.46212553983959054,0.2,0.47619047619047616,0.0
28,0.7364897287663095,0.0,0.8888888888888888,14,0.7364897287663095,0.0,0.8888888888888888,0.0
29,0.579210748806069,0.0,1.0,9,0.579210748806069,0.0,1.0,0.0
30,0.7364897287663095,0.0,0.8888888888888888,14,0.7364897287663095,0.0,0.8888888888888888,0.0
31,0.579210748806069,0.0,1.0,9,0.579210748806069,0.0,1.0,0.0
32,0.579210748806069,0.0,1.0,9,0.579210748806069,0.0,1.0,0.0
33,0.9249822909763956,0.0,0.5238095238095238,27,0.9249822909763956,0.0,0.5238095238095238,0.0
34,0.9249822909763956,0.0,0.5238095238095238,27,0.9249822909763956,0.0,0.5238095238095238,0.0
35,1.0,0.0,0.47619047619047616,3,1.0,0.0,0.47619047619047616,0.0
36,0.7364897287663095,0.0,0.8888888888888888,14,0.7364897287663095,0.0,0.8888888888888888,0.0
37,0.9249822909763956,0.0,0.5238095238095238,27,0.9249822909763956,0.0,0.5238095238095238,0.0
38,0.7364897287663095,0.0,0.8888888888888888,14,0.7364897287663095,0.0,0.8888888888888888,0.0
39,1.0,0.0,0.47619047619047616,3,1.0,0.0,0.47619047619047616,0.0
40,1.0,0.0,0.47619047619047616,3,1.0,0.0,0.47619047619047616,0.0
41,0.46212553983959054,0.2,0.47619047619047616,24,0.46212553983959054,0.2,0.47619047619047616,0.0
42,0.9249822909763956,0.0,0.5238095238095238,27,0.9249822909763956,0.0,0.5238095238095238,0.0
43,1.0,0.0,0.47619047619047616,3,1.0,0.0,0.47619047619047616,0.0
44,0.7364897287663095,0.0,0.8888888888888888,14,0.7364897287663095,0.0,0.8888888888888888,0.0
45,1.0,0.0,0.47619047619047616,3,1.0,0.0,0.47619047619047616,0.0
46,0.9249822909763956,0.0,0.5238095238095238,27,0.9249822909763956,0.0,0.5238095238095238,0.0
47,1.0,0.0,0.47619047619047616,3,1.0,0.0,0.47619047619047616,0.0
48,0.46212553983959054,0.2,0.47619047619047616,24,0.46212553983959054,0.2,0.47619047619047616,0.0
49,0.7364897287663095,0.0,0.8888888888888888,14,0.7364897287663095,0.0,0.8888888888888888,0.0
50,1.0,0.0,0.47619047619047616,3,1.0,0.0,0.47619047619047616,0.0
51,0.7364897287663095,0.0,0.8888888888888888,14,0.7364897287663095,0.0,0.8888888888888888,0.0
52,1.0,0.0,0.47619047619047616,3,1.0,0.0,0.47619047619047616,0.0
53,0.7364897287663095,0.0,0.8888888888888888,14,0.7364897287663095,0.0,0.8888888888888888,0.0
54,0.9249822909763956,0.0,0.5238095238095238,27,0.9249822909763956,0.0,0.5238095238095238,0.0
55,0.9249822909763956,0.0,0.5238095238095238,27,0.9249822909763956,0.0,0.5238095238095238,0.0
56,1.0,0.0,0.47619047619047616,3,1.0,0.0,0.47619047619047616,0.0
57,0.9249822909763956,0.0,0.5238095238095238,27,0.9249822909763956,0.0,0.5238095238095238,0.0
58,0.7364897287663095,0.0,0.8888888888888888,14,0.7364897287663095,0.0,0.8888888888888888,0.0
59,0.3106048488449146,0.6,0.09523809523809523,17,0.25619815826154513,0.6,0.09523809523809523,0.0544066905833695
60,1.0,0.0,0.47619047619047616,3,1.0,0.0,0.47619047619047616,0.0
61,0.579210748806069,0.0,1.0,9,0.579210748806069,0.0,1.0,0.0
62,1.0,0.0,0.47619047619047616,3,1.0,0.0,0.47619047619047616,0.0
63,1.0,0.0,0.47619047619047616,3,1.0,0.0,0.47619047619047616,0.0
64,0.7364897287663095,0.0,0.8888888888888888,14,0.7364897287663095,0.0,0.8888888888888888,0.0
65,0.46212553983959054,0.2,0.47619047619047616,24,0.46212553983959054,0.2,0.47619047619047616,0.0
66,1.0,0.0,0.47619047619047616,3,1.0,0.0,0.47619047619047616,0.0
67,1.0,0.0,0.47619047619047616,3,1.0,0.0,0.47619047619047616,0.0
68,0.9249822909763956,0.0,0.5238095238095238,27,0.9249822909763956,0.0,0.5238095238095238,0.0
69,1.0,0.0,0.47619047619047616,3,1.0,0.0,0.47619047619047616,0.0
70,0.9249822909763956,0.0,0.5238095238095238,27,0.9249822909763956,0.0,0.5238095238095238,0.0
71,0.9249822909763956,0.0,0.5238095238095238,27,0.9249822909763956,0.0,0.5238095238095238,0.0
72,0.7364897287663095,0.0,0.8888888888888888,14,0.7364897287663095,0.0,0.8888888888888888,0.0
73,0.7364897287663095,0.0,0.8888888888888888,14,0.7364897287663095,0.0,0.8888888888888888,0.0
